"sid","game","treatment","self_x","self_y","other_x","other_y","choice_x","order","s_y","s_x","r_y","r_x","q","v"
"waszorw3","trust","no info",1060,680,330,330,1,29,0,0,1,1,1,0
"waszorw3","trust","no info",450,210,1020,720,1,30,1,1,0,0,0,1
"wfmof2si","trust","no info",660,540,780,420,0,1,0,1,1,0,1,0
"wfmof2si","trust","no info",980,760,170,490,1,2,0,0,1,1,1,0
"wfmof2si","trust","no info",640,560,410,790,1,3,1,0,0,1,0,1
"wfmof2si","trust","no info",350,310,680,1060,1,4,1,1,0,0,1,0
"wfmof2si","trust","no info",510,150,810,930,1,5,1,1,0,0,0,1
"wfmof2si","trust","no info",1050,690,270,390,1,6,0,0,1,1,0,1
"wfmof2si","trust","no info",930,810,510,150,1,7,0,0,1,1,1,0
"wfmof2si","trust","no info",470,190,730,1010,1,8,1,1,0,0,1,0
"wfmof2si","trust","no info",790,410,600,600,1,9,1,0,0,1,1,0
"wfmof2si","trust","no info",330,330,680,1060,1,10,1,1,0,0,0,1
"wfmof2si","trust","no info",990,750,480,180,1,11,0,0,1,1,0,1
"wfmof2si","trust","no info",710,490,440,760,1,12,1,0,0,1,1,0
"wfmof2si","trust","no info",520,140,870,870,1,13,1,1,0,0,1,0
"wfmof2si","trust","no info",740,460,460,740,1,14,1,0,0,1,1,0
"wfmof2si","trust","no info",780,420,540,660,1,15,1,0,0,1,0,1
"wfmof2si","trust","no info",910,830,140,520,1,16,0,0,1,1,0,1
"wfmof2si","trust","no info",390,270,1050,690,0,17,1,1,0,0,1,0
"wfmof2si","trust","no info",600,600,410,790,0,18,1,0,0,1,0,1
"wfmof2si","trust","no info",890,850,140,520,1,19,0,0,1,1,1,0
"wfmof2si","trust","no info",440,220,710,1030,1,20,1,1,0,0,1,0
"wfmof2si","trust","no info",720,480,750,450,1,21,0,1,1,0,0,1
"wfmof2si","trust","no info",370,290,680,1060,1,22,1,1,0,0,0,1
"wfmof2si","trust","no info",670,530,420,780,1,23,1,0,0,1,0,1
"wfmof2si","trust","no info",1010,730,190,470,1,24,0,0,1,1,1,0
"wfmof2si","trust","no info",400,260,690,1050,1,25,1,1,0,0,0,1
"wfmof2si","trust","no info",870,870,140,520,1,26,0,0,1,1,0,1
"wfmof2si","trust","no info",940,800,150,510,1,27,0,0,1,1,0,1
"wfmof2si","trust","no info",620,580,410,790,1,28,1,0,0,1,1,0
"wfmof2si","trust","no info",1060,680,330,330,1,29,0,0,1,1,1,0
"wfmof2si","trust","no info",450,210,1020,720,1,30,1,1,0,0,0,1
"wpyy55k0","trust","no info",660,540,780,420,0,1,0,1,1,0,0,1
"wpyy55k0","trust","no info",980,760,170,490,1,2,0,0,1,1,0,1
"wpyy55k0","trust","no info",640,560,410,790,1,3,1,0,0,1,1,0
"wpyy55k0","trust","no info",350,310,680,1060,1,4,1,1,0,0,0,1
"wpyy55k0","trust","no info",510,150,810,930,1,5,1,1,0,0,1,0
"wpyy55k0","trust","no info",1050,690,270,390,1,6,0,0,1,1,1,0
"wpyy55k0","trust","no info",930,810,510,150,1,7,0,0,1,1,0,1
"wpyy55k0","trust","no info",470,190,730,1010,1,8,1,1,0,0,0,1
"wpyy55k0","trust","no info",790,410,600,600,1,9,1,0,0,1,0,1
"wpyy55k0","trust","no info",330,330,680,1060,0,10,1,1,0,0,1,0
"wpyy55k0","trust","no info",990,750,480,180,1,11,0,0,1,1,1,0
"wpyy55k0","trust","no info",710,490,440,760,1,12,1,0,0,1,0,1
"wpyy55k0","trust","no info",520,140,870,870,1,13,1,1,0,0,0,1
"wpyy55k0","trust","no info",740,460,460,740,1,14,1,0,0,1,0,1
"wpyy55k0","trust","no info",780,420,540,660,1,15,1,0,0,1,1,0
"wpyy55k0","trust","no info",910,830,140,520,1,16,0,0,1,1,1,0
"wpyy55k0","trust","no info",390,270,1050,690,1,17,1,1,0,0,0,1
"wpyy55k0","trust","no info",600,600,410,790,0,18,1,0,0,1,1,0
"wpyy55k0","trust","no info",890,850,140,520,0,19,0,0,1,1,0,1
"wpyy55k0","trust","no info",440,220,710,1030,1,20,1,1,0,0,0,1
"wpyy55k0","trust","no info",720,480,750,450,1,21,0,1,1,0,1,0
"wpyy55k0","trust","no info",370,290,680,1060,1,22,1,1,0,0,1,0
"wpyy55k0","trust","no info",670,530,420,780,1,23,1,0,0,1,1,0
"wpyy55k0","trust","no info",1010,730,190,470,1,24,0,0,1,1,0,1
"wpyy55k0","trust","no info",400,260,690,1050,1,25,1,1,0,0,1,0
"wpyy55k0","trust","no info",870,870,140,520,0,26,0,0,1,1,1,0
"wpyy55k0","trust","no info",940,800,150,510,1,27,0,0,1,1,1,0
"wpyy55k0","trust","no info",620,580,410,790,1,28,1,0,0,1,0,1
"wpyy55k0","trust","no info",1060,680,330,330,1,29,0,0,1,1,0,1
"wpyy55k0","trust","no info",450,210,1020,720,1,30,1,1,0,0,1,0
"ws0yrdio","trust","no info",660,540,780,420,0,1,0,1,1,0,1,0
"ws0yrdio","trust","no info",980,760,170,490,1,2,0,0,1,1,1,0
"ws0yrdio","trust","no info",640,560,410,790,1,3,1,0,0,1,0,1
"ws0yrdio","trust","no info",350,310,680,1060,1,4,1,1,0,0,1,0
"ws0yrdio","trust","no info",510,150,810,930,1,5,1,1,0,0,0,1
"ws0yrdio","trust","no info",1050,690,270,390,1,6,0,0,1,1,0,1
"ws0yrdio","trust","no info",930,810,510,150,1,7,0,0,1,1,1,0
"ws0yrdio","trust","no info",470,190,730,1010,1,8,1,1,0,0,1,0
"ws0yrdio","trust","no info",790,410,600,600,1,9,1,0,0,1,1,0
"ws0yrdio","trust","no info",330,330,680,1060,1,10,1,1,0,0,0,1
"ws0yrdio","trust","no info",990,750,480,180,1,11,0,0,1,1,0,1
"ws0yrdio","trust","no info",710,490,440,760,1,12,1,0,0,1,1,0
"ws0yrdio","trust","no info",520,140,870,870,1,13,1,1,0,0,1,0
"ws0yrdio","trust","no info",740,460,460,740,1,14,1,0,0,1,1,0
"ws0yrdio","trust","no info",780,420,540,660,1,15,1,0,0,1,0,1
"ws0yrdio","trust","no info",910,830,140,520,1,16,0,0,1,1,0,1
"ws0yrdio","trust","no info",390,270,1050,690,0,17,1,1,0,0,1,0
"ws0yrdio","trust","no info",600,600,410,790,1,18,1,0,0,1,0,1
"ws0yrdio","trust","no info",890,850,140,520,1,19,0,0,1,1,1,0
"ws0yrdio","trust","no info",440,220,710,1030,1,20,1,1,0,0,1,0
"ws0yrdio","trust","no info",720,480,750,450,1,21,0,1,1,0,0,1
"ws0yrdio","trust","no info",370,290,680,1060,1,22,1,1,0,0,0,1
"ws0yrdio","trust","no info",670,530,420,780,1,23,1,0,0,1,0,1
"ws0yrdio","trust","no info",1010,730,190,470,1,24,0,0,1,1,1,0
"ws0yrdio","trust","no info",400,260,690,1050,1,25,1,1,0,0,0,1
"ws0yrdio","trust","no info",870,870,140,520,1,26,0,0,1,1,0,1
"ws0yrdio","trust","no info",940,800,150,510,1,27,0,0,1,1,0,1
"ws0yrdio","trust","no info",620,580,410,790,1,28,1,0,0,1,1,0
"ws0yrdio","trust","no info",1060,680,330,330,1,29,0,0,1,1,1,0
"ws0yrdio","trust","no info",450,210,1020,720,1,30,1,1,0,0,0,1
"x3pewzki","trust","no info",660,540,780,420,1,1,0,1,1,0,1,0
"x3pewzki","trust","no info",980,760,170,490,1,2,0,0,1,1,1,0
"x3pewzki","trust","no info",640,560,410,790,1,3,1,0,0,1,0,1
"x3pewzki","trust","no info",350,310,680,1060,1,4,1,1,0,0,1,0
"x3pewzki","trust","no info",510,150,810,930,1,5,1,1,0,0,0,1
"x3pewzki","trust","no info",1050,690,270,390,1,6,0,0,1,1,0,1
"x3pewzki","trust","no info",930,810,510,150,0,7,0,0,1,1,1,0
"x3pewzki","trust","no info",470,190,730,1010,1,8,1,1,0,0,1,0
"x3pewzki","trust","no info",790,410,600,600,1,9,1,0,0,1,1,0
"x3pewzki","trust","no info",330,330,680,1060,1,10,1,1,0,0,0,1
"x3pewzki","trust","no info",990,750,480,180,1,11,0,0,1,1,0,1
"x3pewzki","trust","no info",710,490,440,760,1,12,1,0,0,1,1,0
"x3pewzki","trust","no info",520,140,870,870,1,13,1,1,0,0,1,0
"x3pewzki","trust","no info",740,460,460,740,1,14,1,0,0,1,1,0
"x3pewzki","trust","no info",780,420,540,660,1,15,1,0,0,1,0,1
"x3pewzki","trust","no info",910,830,140,520,1,16,0,0,1,1,0,1
"x3pewzki","trust","no info",390,270,1050,690,1,17,1,1,0,0,1,0
"x3pewzki","trust","no info",600,600,410,790,1,18,1,0,0,1,0,1
"x3pewzki","trust","no info",890,850,140,520,1,19,0,0,1,1,1,0
"x3pewzki","trust","no info",440,220,710,1030,1,20,1,1,0,0,1,0
"x3pewzki","trust","no info",720,480,750,450,1,21,0,1,1,0,0,1
"x3pewzki","trust","no info",370,290,680,1060,1,22,1,1,0,0,0,1
"x3pewzki","trust","no info",670,530,420,780,1,23,1,0,0,1,0,1
"x3pewzki","trust","no info",1010,730,190,470,0,24,0,0,1,1,1,0
"x3pewzki","trust","no info",400,260,690,1050,1,25,1,1,0,0,0,1
"x3pewzki","trust","no info",870,870,140,520,1,26,0,0,1,1,0,1
"x3pewzki","trust","no info",940,800,150,510,1,27,0,0,1,1,0,1
"x3pewzki","trust","no info",620,580,410,790,1,28,1,0,0,1,1,0
"x3pewzki","trust","no info",1060,680,330,330,1,29,0,0,1,1,1,0
"x3pewzki","trust","no info",450,210,1020,720,1,30,1,1,0,0,0,1
"xa70d5ea","trust","no info",660,540,780,420,1,1,0,1,1,0,1,0
"xa70d5ea","trust","no info",980,760,170,490,0,2,0,0,1,1,1,0
"xa70d5ea","trust","no info",640,560,410,790,1,3,1,0,0,1,0,1
"xa70d5ea","trust","no info",350,310,680,1060,1,4,1,1,0,0,1,0
"xa70d5ea","trust","no info",510,150,810,930,1,5,1,1,0,0,0,1
"xa70d5ea","trust","no info",1050,690,270,390,0,6,0,0,1,1,0,1
"xa70d5ea","trust","no info",930,810,510,150,1,7,0,0,1,1,1,0
"xa70d5ea","trust","no info",470,190,730,1010,1,8,1,1,0,0,1,0
"xa70d5ea","trust","no info",790,410,600,600,0,9,1,0,0,1,1,0
"xa70d5ea","trust","no info",330,330,680,1060,1,10,1,1,0,0,0,1
"xa70d5ea","trust","no info",990,750,480,180,1,11,0,0,1,1,0,1
"xa70d5ea","trust","no info",710,490,440,760,1,12,1,0,0,1,1,0
"xa70d5ea","trust","no info",520,140,870,870,1,13,1,1,0,0,1,0
"xa70d5ea","trust","no info",740,460,460,740,1,14,1,0,0,1,1,0
"xa70d5ea","trust","no info",780,420,540,660,0,15,1,0,0,1,0,1
"xa70d5ea","trust","no info",910,830,140,520,0,16,0,0,1,1,0,1
"xa70d5ea","trust","no info",390,270,1050,690,0,17,1,1,0,0,1,0
"xa70d5ea","trust","no info",600,600,410,790,0,18,1,0,0,1,0,1
"xa70d5ea","trust","no info",890,850,140,520,0,19,0,0,1,1,1,0
"xa70d5ea","trust","no info",440,220,710,1030,1,20,1,1,0,0,1,0
"xa70d5ea","trust","no info",720,480,750,450,1,21,0,1,1,0,0,1
"xa70d5ea","trust","no info",370,290,680,1060,1,22,1,1,0,0,0,1
"xa70d5ea","trust","no info",670,530,420,780,1,23,1,0,0,1,0,1
"xa70d5ea","trust","no info",1010,730,190,470,0,24,0,0,1,1,1,0
"xa70d5ea","trust","no info",400,260,690,1050,1,25,1,1,0,0,0,1
"xa70d5ea","trust","no info",870,870,140,520,0,26,0,0,1,1,0,1
"xa70d5ea","trust","no info",940,800,150,510,0,27,0,0,1,1,0,1
"xa70d5ea","trust","no info",620,580,410,790,1,28,1,0,0,1,1,0
"xa70d5ea","trust","no info",1060,680,330,330,0,29,0,0,1,1,1,0
"xa70d5ea","trust","no info",450,210,1020,720,1,30,1,1,0,0,0,1
"xcism0sc","trust","no info",660,540,780,420,1,1,0,1,1,0,1,0
"xcism0sc","trust","no info",980,760,170,490,1,2,0,0,1,1,1,0
"xcism0sc","trust","no info",640,560,410,790,1,3,1,0,0,1,0,1
"xcism0sc","trust","no info",350,310,680,1060,1,4,1,1,0,0,1,0
"xcism0sc","trust","no info",510,150,810,930,1,5,1,1,0,0,0,1
"xcism0sc","trust","no info",1050,690,270,390,1,6,0,0,1,1,0,1
"xcism0sc","trust","no info",930,810,510,150,1,7,0,0,1,1,1,0
"xcism0sc","trust","no info",470,190,730,1010,1,8,1,1,0,0,1,0
"xcism0sc","trust","no info",790,410,600,600,1,9,1,0,0,1,1,0
"xcism0sc","trust","no info",330,330,680,1060,0,10,1,1,0,0,0,1
"xcism0sc","trust","no info",990,750,480,180,1,11,0,0,1,1,0,1
"xcism0sc","trust","no info",710,490,440,760,1,12,1,0,0,1,1,0
"xcism0sc","trust","no info",520,140,870,870,1,13,1,1,0,0,1,0
"xcism0sc","trust","no info",740,460,460,740,1,14,1,0,0,1,1,0
"xcism0sc","trust","no info",780,420,540,660,1,15,1,0,0,1,0,1
"xcism0sc","trust","no info",910,830,140,520,1,16,0,0,1,1,0,1
"xcism0sc","trust","no info",390,270,1050,690,1,17,1,1,0,0,1,0
"xcism0sc","trust","no info",600,600,410,790,0,18,1,0,0,1,0,1
"xcism0sc","trust","no info",890,850,140,520,1,19,0,0,1,1,1,0
"xcism0sc","trust","no info",440,220,710,1030,1,20,1,1,0,0,1,0
"xcism0sc","trust","no info",720,480,750,450,1,21,0,1,1,0,0,1
"xcism0sc","trust","no info",370,290,680,1060,1,22,1,1,0,0,0,1
"xcism0sc","trust","no info",670,530,420,780,1,23,1,0,0,1,0,1
"xcism0sc","trust","no info",1010,730,190,470,1,24,0,0,1,1,1,0
"xcism0sc","trust","no info",400,260,690,1050,1,25,1,1,0,0,0,1
"xcism0sc","trust","no info",870,870,140,520,0,26,0,0,1,1,0,1
"xcism0sc","trust","no info",940,800,150,510,1,27,0,0,1,1,0,1
"xcism0sc","trust","no info",620,580,410,790,1,28,1,0,0,1,1,0
"xcism0sc","trust","no info",1060,680,330,330,1,29,0,0,1,1,1,0
"xcism0sc","trust","no info",450,210,1020,720,1,30,1,1,0,0,0,1
"xstt8ln2","trust","no info",660,540,780,420,1,1,0,1,1,0,0,1
"xstt8ln2","trust","no info",980,760,170,490,1,2,0,0,1,1,0,1
"xstt8ln2","trust","no info",640,560,410,790,1,3,1,0,0,1,1,0
"xstt8ln2","trust","no info",350,310,680,1060,1,4,1,1,0,0,0,1
"xstt8ln2","trust","no info",510,150,810,930,1,5,1,1,0,0,1,0
"xstt8ln2","trust","no info",1050,690,270,390,1,6,0,0,1,1,1,0
"xstt8ln2","trust","no info",930,810,510,150,1,7,0,0,1,1,0,1
"xstt8ln2","trust","no info",470,190,730,1010,1,8,1,1,0,0,0,1
"xstt8ln2","trust","no info",790,410,600,600,1,9,1,0,0,1,0,1
"xstt8ln2","trust","no info",330,330,680,1060,0,10,1,1,0,0,1,0
"xstt8ln2","trust","no info",990,750,480,180,1,11,0,0,1,1,1,0
"xstt8ln2","trust","no info",710,490,440,760,1,12,1,0,0,1,0,1
"xstt8ln2","trust","no info",520,140,870,870,1,13,1,1,0,0,0,1
"xstt8ln2","trust","no info",740,460,460,740,1,14,1,0,0,1,0,1
"xstt8ln2","trust","no info",780,420,540,660,1,15,1,0,0,1,1,0
"xstt8ln2","trust","no info",910,830,140,520,1,16,0,0,1,1,1,0
"xstt8ln2","trust","no info",390,270,1050,690,1,17,1,1,0,0,0,1
"xstt8ln2","trust","no info",600,600,410,790,0,18,1,0,0,1,1,0
"xstt8ln2","trust","no info",890,850,140,520,1,19,0,0,1,1,0,1
"xstt8ln2","trust","no info",440,220,710,1030,1,20,1,1,0,0,0,1
"xstt8ln2","trust","no info",720,480,750,450,1,21,0,1,1,0,1,0
"xstt8ln2","trust","no info",370,290,680,1060,1,22,1,1,0,0,1,0
"xstt8ln2","trust","no info",670,530,420,780,1,23,1,0,0,1,1,0
"xstt8ln2","trust","no info",1010,730,190,470,1,24,0,0,1,1,0,1
"xstt8ln2","trust","no info",400,260,690,1050,1,25,1,1,0,0,1,0
"xstt8ln2","trust","no info",870,870,140,520,0,26,0,0,1,1,1,0
"xstt8ln2","trust","no info",940,800,150,510,1,27,0,0,1,1,1,0
"xstt8ln2","trust","no info",620,580,410,790,1,28,1,0,0,1,0,1
"xstt8ln2","trust","no info",1060,680,330,330,1,29,0,0,1,1,0,1
"xstt8ln2","trust","no info",450,210,1020,720,1,30,1,1,0,0,1,0
"yfevy0ov","trust","no info",660,540,780,420,0,1,0,1,1,0,0,1
"yfevy0ov","trust","no info",980,760,170,490,1,2,0,0,1,1,0,1
"yfevy0ov","trust","no info",640,560,410,790,1,3,1,0,0,1,1,0
"yfevy0ov","trust","no info",350,310,680,1060,1,4,1,1,0,0,0,1
"yfevy0ov","trust","no info",510,150,810,930,1,5,1,1,0,0,1,0
"yfevy0ov","trust","no info",1050,690,270,390,1,6,0,0,1,1,1,0
"yfevy0ov","trust","no info",930,810,510,150,0,7,0,0,1,1,0,1
"yfevy0ov","trust","no info",470,190,730,1010,1,8,1,1,0,0,0,1
"yfevy0ov","trust","no info",790,410,600,600,1,9,1,0,0,1,0,1
"yfevy0ov","trust","no info",330,330,680,1060,1,10,1,1,0,0,1,0
"yfevy0ov","trust","no info",990,750,480,180,1,11,0,0,1,1,1,0
"yfevy0ov","trust","no info",710,490,440,760,1,12,1,0,0,1,0,1
"yfevy0ov","trust","no info",520,140,870,870,1,13,1,1,0,0,0,1
"yfevy0ov","trust","no info",740,460,460,740,1,14,1,0,0,1,0,1
"yfevy0ov","trust","no info",780,420,540,660,1,15,1,0,0,1,1,0
"yfevy0ov","trust","no info",910,830,140,520,1,16,0,0,1,1,1,0
"yfevy0ov","trust","no info",390,270,1050,690,1,17,1,1,0,0,0,1
"yfevy0ov","trust","no info",600,600,410,790,1,18,1,0,0,1,1,0
"yfevy0ov","trust","no info",890,850,140,520,1,19,0,0,1,1,0,1
"yfevy0ov","trust","no info",440,220,710,1030,1,20,1,1,0,0,0,1
"yfevy0ov","trust","no info",720,480,750,450,1,21,0,1,1,0,1,0
"yfevy0ov","trust","no info",370,290,680,1060,1,22,1,1,0,0,1,0
"yfevy0ov","trust","no info",670,530,420,780,1,23,1,0,0,1,1,0
"yfevy0ov","trust","no info",1010,730,190,470,1,24,0,0,1,1,0,1
"yfevy0ov","trust","no info",400,260,690,1050,1,25,1,1,0,0,1,0
"yfevy0ov","trust","no info",870,870,140,520,1,26,0,0,1,1,1,0
"yfevy0ov","trust","no info",940,800,150,510,1,27,0,0,1,1,1,0
"yfevy0ov","trust","no info",620,580,410,790,1,28,1,0,0,1,0,1
"yfevy0ov","trust","no info",1060,680,330,330,1,29,0,0,1,1,0,1
"yfevy0ov","trust","no info",450,210,1020,720,1,30,1,1,0,0,1,0
"yk2aj14h","trust","no info",660,540,780,420,0,1,0,1,1,0,1,0
"yk2aj14h","trust","no info",980,760,170,490,1,2,0,0,1,1,1,0
"yk2aj14h","trust","no info",640,560,410,790,1,3,1,0,0,1,0,1
"yk2aj14h","trust","no info",350,310,680,1060,1,4,1,1,0,0,1,0
"yk2aj14h","trust","no info",510,150,810,930,1,5,1,1,0,0,0,1
"yk2aj14h","trust","no info",1050,690,270,390,1,6,0,0,1,1,0,1
"yk2aj14h","trust","no info",930,810,510,150,1,7,0,0,1,1,1,0
"yk2aj14h","trust","no info",470,190,730,1010,1,8,1,1,0,0,1,0
"yk2aj14h","trust","no info",790,410,600,600,1,9,1,0,0,1,1,0
"yk2aj14h","trust","no info",330,330,680,1060,0,10,1,1,0,0,0,1
"yk2aj14h","trust","no info",990,750,480,180,1,11,0,0,1,1,0,1
"yk2aj14h","trust","no info",710,490,440,760,1,12,1,0,0,1,1,0
"yk2aj14h","trust","no info",520,140,870,870,1,13,1,1,0,0,1,0
"yk2aj14h","trust","no info",740,460,460,740,1,14,1,0,0,1,1,0
"yk2aj14h","trust","no info",780,420,540,660,1,15,1,0,0,1,0,1
"yk2aj14h","trust","no info",910,830,140,520,1,16,0,0,1,1,0,1
"yk2aj14h","trust","no info",390,270,1050,690,1,17,1,1,0,0,1,0
"yk2aj14h","trust","no info",600,600,410,790,1,18,1,0,0,1,0,1
"yk2aj14h","trust","no info",890,850,140,520,1,19,0,0,1,1,1,0
"yk2aj14h","trust","no info",440,220,710,1030,1,20,1,1,0,0,1,0
"yk2aj14h","trust","no info",720,480,750,450,1,21,0,1,1,0,0,1
"yk2aj14h","trust","no info",370,290,680,1060,1,22,1,1,0,0,0,1
"yk2aj14h","trust","no info",670,530,420,780,1,23,1,0,0,1,0,1
"yk2aj14h","trust","no info",1010,730,190,470,1,24,0,0,1,1,1,0
"yk2aj14h","trust","no info",400,260,690,1050,1,25,1,1,0,0,0,1
"yk2aj14h","trust","no info",870,870,140,520,0,26,0,0,1,1,0,1
"yk2aj14h","trust","no info",940,800,150,510,1,27,0,0,1,1,0,1
"yk2aj14h","trust","no info",620,580,410,790,1,28,1,0,0,1,1,0
"yk2aj14h","trust","no info",1060,680,330,330,1,29,0,0,1,1,1,0
"yk2aj14h","trust","no info",450,210,1020,720,1,30,1,1,0,0,0,1
"ymloacva","trust","no info",660,540,780,420,1,1,0,1,1,0,0,1
"ymloacva","trust","no info",980,760,170,490,1,2,0,0,1,1,0,1
"ymloacva","trust","no info",640,560,410,790,1,3,1,0,0,1,1,0
"ymloacva","trust","no info",350,310,680,1060,1,4,1,1,0,0,0,1
"ymloacva","trust","no info",510,150,810,930,1,5,1,1,0,0,1,0
"ymloacva","trust","no info",1050,690,270,390,1,6,0,0,1,1,1,0
"ymloacva","trust","no info",930,810,510,150,1,7,0,0,1,1,0,1
"ymloacva","trust","no info",470,190,730,1010,1,8,1,1,0,0,0,1
"ymloacva","trust","no info",790,410,600,600,1,9,1,0,0,1,0,1
"ymloacva","trust","no info",330,330,680,1060,1,10,1,1,0,0,1,0
"ymloacva","trust","no info",990,750,480,180,1,11,0,0,1,1,1,0
"ymloacva","trust","no info",710,490,440,760,1,12,1,0,0,1,0,1
"ymloacva","trust","no info",520,140,870,870,1,13,1,1,0,0,0,1
"ymloacva","trust","no info",740,460,460,740,1,14,1,0,0,1,0,1
"ymloacva","trust","no info",780,420,540,660,1,15,1,0,0,1,1,0
"ymloacva","trust","no info",910,830,140,520,1,16,0,0,1,1,1,0
"ymloacva","trust","no info",390,270,1050,690,1,17,1,1,0,0,0,1
"ymloacva","trust","no info",600,600,410,790,0,18,1,0,0,1,1,0
"ymloacva","trust","no info",890,850,140,520,1,19,0,0,1,1,0,1
"ymloacva","trust","no info",440,220,710,1030,1,20,1,1,0,0,0,1
"ymloacva","trust","no info",720,480,750,450,1,21,0,1,1,0,1,0
"ymloacva","trust","no info",370,290,680,1060,1,22,1,1,0,0,1,0
"ymloacva","trust","no info",670,530,420,780,1,23,1,0,0,1,1,0
"ymloacva","trust","no info",1010,730,190,470,1,24,0,0,1,1,0,1
"ymloacva","trust","no info",400,260,690,1050,1,25,1,1,0,0,1,0
"ymloacva","trust","no info",870,870,140,520,0,26,0,0,1,1,1,0
"ymloacva","trust","no info",940,800,150,510,1,27,0,0,1,1,1,0
"ymloacva","trust","no info",620,580,410,790,1,28,1,0,0,1,0,1
"ymloacva","trust","no info",1060,680,330,330,1,29,0,0,1,1,0,1
"ymloacva","trust","no info",450,210,1020,720,1,30,1,1,0,0,1,0
"ytiw3zbr","trust","no info",660,540,780,420,1,1,0,1,1,0,0,1
"ytiw3zbr","trust","no info",980,760,170,490,1,2,0,0,1,1,0,1
"ytiw3zbr","trust","no info",640,560,410,790,1,3,1,0,0,1,1,0
"ytiw3zbr","trust","no info",350,310,680,1060,1,4,1,1,0,0,0,1
"ytiw3zbr","trust","no info",510,150,810,930,1,5,1,1,0,0,1,0
"ytiw3zbr","trust","no info",1050,690,270,390,1,6,0,0,1,1,1,0
"ytiw3zbr","trust","no info",930,810,510,150,1,7,0,0,1,1,0,1
"ytiw3zbr","trust","no info",470,190,730,1010,1,8,1,1,0,0,0,1
"ytiw3zbr","trust","no info",790,410,600,600,1,9,1,0,0,1,0,1
"ytiw3zbr","trust","no info",330,330,680,1060,0,10,1,1,0,0,1,0
"ytiw3zbr","trust","no info",990,750,480,180,1,11,0,0,1,1,1,0
"ytiw3zbr","trust","no info",710,490,440,760,1,12,1,0,0,1,0,1
"ytiw3zbr","trust","no info",520,140,870,870,1,13,1,1,0,0,0,1
"ytiw3zbr","trust","no info",740,460,460,740,1,14,1,0,0,1,0,1
"ytiw3zbr","trust","no info",780,420,540,660,1,15,1,0,0,1,1,0
"ytiw3zbr","trust","no info",910,830,140,520,1,16,0,0,1,1,1,0
"ytiw3zbr","trust","no info",390,270,1050,690,1,17,1,1,0,0,0,1
"ytiw3zbr","trust","no info",600,600,410,790,0,18,1,0,0,1,1,0
"ytiw3zbr","trust","no info",890,850,140,520,1,19,0,0,1,1,0,1
"ytiw3zbr","trust","no info",440,220,710,1030,1,20,1,1,0,0,0,1
"ytiw3zbr","trust","no info",720,480,750,450,1,21,0,1,1,0,1,0
"ytiw3zbr","trust","no info",370,290,680,1060,1,22,1,1,0,0,1,0
"ytiw3zbr","trust","no info",670,530,420,780,1,23,1,0,0,1,1,0
"ytiw3zbr","trust","no info",1010,730,190,470,1,24,0,0,1,1,0,1
"ytiw3zbr","trust","no info",400,260,690,1050,1,25,1,1,0,0,1,0
"ytiw3zbr","trust","no info",870,870,140,520,0,26,0,0,1,1,1,0
"ytiw3zbr","trust","no info",940,800,150,510,1,27,0,0,1,1,1,0
"ytiw3zbr","trust","no info",620,580,410,790,1,28,1,0,0,1,0,1
"ytiw3zbr","trust","no info",1060,680,330,330,1,29,0,0,1,1,0,1
"ytiw3zbr","trust","no info",450,210,1020,720,1,30,1,1,0,0,1,0
"zaoefakr","trust","no info",660,540,780,420,1,1,0,1,1,0,0,1
"zaoefakr","trust","no info",980,760,170,490,1,2,0,0,1,1,0,1
"zaoefakr","trust","no info",640,560,410,790,1,3,1,0,0,1,1,0
"zaoefakr","trust","no info",350,310,680,1060,1,4,1,1,0,0,0,1
"zaoefakr","trust","no info",510,150,810,930,1,5,1,1,0,0,1,0
"zaoefakr","trust","no info",1050,690,270,390,1,6,0,0,1,1,1,0
"zaoefakr","trust","no info",930,810,510,150,1,7,0,0,1,1,0,1
"zaoefakr","trust","no info",470,190,730,1010,1,8,1,1,0,0,0,1
"zaoefakr","trust","no info",790,410,600,600,1,9,1,0,0,1,0,1
"zaoefakr","trust","no info",330,330,680,1060,0,10,1,1,0,0,1,0
"zaoefakr","trust","no info",990,750,480,180,1,11,0,0,1,1,1,0
"zaoefakr","trust","no info",710,490,440,760,1,12,1,0,0,1,0,1
"zaoefakr","trust","no info",520,140,870,870,1,13,1,1,0,0,0,1
"zaoefakr","trust","no info",740,460,460,740,1,14,1,0,0,1,0,1
"zaoefakr","trust","no info",780,420,540,660,1,15,1,0,0,1,1,0
"zaoefakr","trust","no info",910,830,140,520,1,16,0,0,1,1,1,0
"zaoefakr","trust","no info",390,270,1050,690,1,17,1,1,0,0,0,1
"zaoefakr","trust","no info",600,600,410,790,0,18,1,0,0,1,1,0
"zaoefakr","trust","no info",890,850,140,520,1,19,0,0,1,1,0,1
"zaoefakr","trust","no info",440,220,710,1030,1,20,1,1,0,0,0,1
"zaoefakr","trust","no info",720,480,750,450,1,21,0,1,1,0,1,0
"zaoefakr","trust","no info",370,290,680,1060,1,22,1,1,0,0,1,0
"zaoefakr","trust","no info",670,530,420,780,1,23,1,0,0,1,1,0
"zaoefakr","trust","no info",1010,730,190,470,1,24,0,0,1,1,0,1
"zaoefakr","trust","no info",400,260,690,1050,1,25,1,1,0,0,1,0
"zaoefakr","trust","no info",870,870,140,520,0,26,0,0,1,1,1,0
